"","date","pf_d1_1","pf_d1_2","pf_d1_3","pf_d1_4","pf_d1_5","pf_d1_6","pf_d1_7","pf_d1_8","pf_d1_9","pf_d2_1","pf_d2_2","pf_d2_3","pf_d2_4","pf_d2_5","pf_d2_6","pf_d2_7","pf_d2_8","pf_d2_9","mo_d1_1","mo_d1_2","mo_d1_3","mo_d1_4","mo_d1_5","mo_d1_6","mo_d1_7","mo_d1_8","mo_d1_9","mo_d2_1","mo_d2_2","mo_d2_3","mo_d2_4","mo_d2_5","mo_d2_6","mo_d2_7","mo_d2_8","mo_d2_9","az_d1_1","az_d1_2","az_d1_3","az_d1_4","az_d1_5","az_d1_6","az_d1_7","az_d1_8","az_d1_9","az_d2_1","az_d2_2","az_d2_3","az_d2_4","az_d2_5","az_d2_6","az_d2_7","az_d2_8","az_d2_9","ja_d1_1","ja_d1_2","ja_d1_3","ja_d1_4","ja_d1_5","ja_d1_6","ja_d1_7","ja_d1_8","ja_d1_9","ja_d2_1","ja_d2_2","ja_d2_3","ja_d2_4","ja_d2_5","ja_d2_6","ja_d2_7","ja_d2_8","ja_d2_9"
"696",2021-11-26,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"697",2021-11-27,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"698",2021-11-28,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"699",2021-11-29,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"700",2021-11-30,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"701",2021-12-01,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"702",2021-12-02,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"703",2021-12-03,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"704",2021-12-04,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"705",2021-12-05,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"706",2021-12-06,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"707",2021-12-07,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"708",2021-12-08,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"709",2021-12-09,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"710",2021-12-10,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"711",2021-12-11,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"712",2021-12-12,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"713",2021-12-13,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"714",2021-12-14,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"715",2021-12-15,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"716",2021-12-16,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"717",2021-12-17,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"718",2021-12-18,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"719",2021-12-19,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"720",2021-12-20,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"721",2021-12-21,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"722",2021-12-22,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"723",2021-12-23,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"724",2021-12-24,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"725",2021-12-25,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"726",2021-12-26,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"727",2021-12-27,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"728",2021-12-28,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"729",2021-12-29,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"730",2021-12-30,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"731",2021-12-31,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"732",2022-01-01,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"733",2022-01-02,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
"734",2022-01-03,0.401785714285714,0.741828571428572,0.5848,0.5836,0.6696,0.5252,0.3318,0.8968,0.866615613565904,0.401785714285714,0.738628571428572,0.5895,0.5882,0.6799,0.5313,0.3672,0.8968,0.8668822767654,0,0.0158,0.0897,0.0912,0.059,0.1033,0.0255,0.0031,0.0333687000576111,0,0.0191,0.0951,0.0968,0.0609,0.1057,0.0285,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0042,0.0206,0.0206,0.0225,0.0174,0.45,0,0,0,0.0128,0.071,0.0709,0.0166,0.1384,0.0054,0,1.56863764854089e-05,0,0,0,0,0,0,0,0,0
